GLAUX_TEXT_ID	TLG	STARTDATE	ENDDATE	AUTHOR_STANDARD	TITLE_STANDARD	GENRE_STANDARD	DIALECT	SOURCE	SOURCE_LICENSE	SOURCE_FORMAT	TOKENS	TM_TEXT	TREEBANK_ANNOTATIONS	ORIGINAL_TREEBANK_LINK	TREEBANK_ANNOTATORS
1107	0007-052b	1	200	Plutarchus	Tiberius et Gaius Gracchus	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4660		NA	NA	NA
1108	0007-053	1	200	Plutarchus	Comparatio Agidis et Cleomenis cum Tiberio et Gaio Graccho	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1096	6512	NA	NA	NA
1109	0007-054	1	200	Plutarchus	Demosthenes	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	7787	302	NA	NA	NA
1110	0007-055	1	200	Plutarchus	Cicero	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	13544	5767	NA	NA	NA
1111	0007-056	1	200	Plutarchus	Comparatio Demosthenis et Ciceronis	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1097	6509	NA	NA	NA
1112	0007-057	1	200	Plutarchus	Demetrius	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	14066	301	NA	NA	NA
1113	0007-058	1	200	Plutarchus	Antonius	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	21061	295	NA	NA	NA
1114	0007-059	1	200	Plutarchus	Comparatio Demetrii et Antonii	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1000	6511	NA	NA	NA
1115	0007-060	1	200	Plutarchus	Dion	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	13180	6495	NA	NA	NA
1116	0007-061	1	200	Plutarchus	Brutus	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	13617	297	NA	NA	NA
1117	0007-062	1	200	Plutarchus	Comparatio Dionis et Bruti	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1056	6507	NA	NA	NA
1118	0007-063	1	200	Plutarchus	Aratus	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	13163	296	NA	NA	NA
1119	0007-064	1	200	Plutarchus	Artaxerxes	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	8365	274	NA	NA	NA
1120	0007-065	1	200	Plutarchus	Galba	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	6951	5772	NA	NA	NA
1121	0007-066	1	200	Plutarchus	Otho	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4702	6514	NA	NA	NA
1122	0007-067	1	200	Plutarchus	De liberis educandis	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	7124	6515	NA	NA	NA
1123	0007-068	1	200	Plutarchus	Quomodo adolescens poetas audire debeat	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	11557	5760	NA	NA	NA
1124	0007-069	1	200	Plutarchus	De recta ratione audiendi	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	5765	6516	NA	NA	NA
1125	0007-070	1	200	Plutarchus	Quomodo adulator ab amico internoscatur	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	13547	292	NA	NA	NA
1126	0007-071	1	200	Plutarchus	Quomodo quis suos in virtute sentiat profectus	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	5680	5751	NA	NA	NA
1127	0007-072	1	200	Plutarchus	De capienda ex inimicis utilitate	Philosophy	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3442	6517	NA	NA	NA
1128	0007-073	1	200	Plutarchus	De amicorum multitudine	Philosophy	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2079	6518	NA	NA	NA
1129	0007-074	1	200	Plutarchus	De fortuna	Philosophy	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1462	6519	NA	NA	NA
1130	0007-075	1	200	Plutarchus	De virtute et vitio	Philosophy	Attic/Koine	Perseus	CC BY-SA 4.0	XML	762	6520	NA	NA	NA
1131	0007-076	1	200	Plutarchus	Consolatio ad Apollonium	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	10782	5882	NA	NA	NA
1132	0007-077	1	200	Plutarchus	De tuenda sanitate praecepta	Medicine	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	7781	6521	NA	NA	NA
1133	0007-078	1	200	Plutarchus	Conjugalia praecepta	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	4228	6522	NA	NA	NA
1134	0007-079	1	200	Plutarchus	Septem sapientium convivium	Philosophic Dialogue	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	10614	569	NA	NA	NA
1135	0007-080	1	200	Plutarchus	De superstitione	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	3835	5755	NA	NA	NA
1136	0007-081	1	200	Plutarchus	Regum et imperatorum apophthegmata	Philosophy	Attic/Koine	Perseus	CC BY-SA 4.0	XML	18977	293	NA	NA	NA
1137	0007-082	1	200	Plutarchus	Apophthegmata Laconica	Philosophy	Attic/Koine	Perseus	CC BY-SA 4.0	XML	16577	570 / 6523 / 6524	NA	NA	NA
1138	0007-082a	1	200	Plutarchus	Apophthegmata Laconica 	Philosophy	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1843		NA	NA	NA
1139	0007-082b	1	200	Plutarchus	Apophthegmata Laconica 	Philosophy	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1375		NA	NA	NA
1140	0007-083	1	200	Plutarchus	Mulierum virtutes	History	Attic/Koine	Perseus	CC BY-SA 4.0	XML	10704	5749	NA	NA	NA
1141	0007-084a	1	200	Plutarchus	Aetia Romana et Graeca	Polyhistory	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	15310		NA	NA	NA
1142	0007-084b	1	200	Plutarchus	Aetia Romana et Graeca	Polyhistory	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	6804		NA	NA	NA
1143	0007-085	1	200	Plutarchus	Parallela minora	History	Attic/Koine	Perseus	CC BY-SA 4.0	TXT	5370	571	NA	NA	NA
1144	0007-086	1	200	Plutarchus	De fortuna Romanorum	Rhetoric	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	5193	5743	Vanessa Gorman's Ancient Greek Prose Dependency Treebanks	https://github.com/vgorman1/Greek-Dependency-Trees	Vanessa Gorman
1145	0007-087	1	200	Plutarchus	De Alexandri magni fortuna aut virtute	Rhetoric	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	9654	5396	NA	NA	NA
1146	0007-088	1	200	Plutarchus	De gloria Atheniensium	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	TXT	3049	5747	NA	NA	NA
1147	0007-089	1	200	Plutarchus	De Iside et Osiride	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	17846	289	NA	NA	NA
1148	0007-090	1	200	Plutarchus	De E apud Delphos	Philosophic Dialogue	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	5619	6078	NA	NA	NA
1149	0007-091	1	200	Plutarchus	De Pythiae oraculis	Philosophic Dialogue	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	8256	5752	NA	NA	NA
1150	0007-092	1	200	Plutarchus	De defectu oraculorum	Philosophic Dialogue	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	15412	572	NA	NA	NA
1151	0007-093	1	200	Plutarchus	An virtus doceri possit	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	778	6526	NA	NA	NA
1152	0007-094	1	200	Plutarchus	De virtute morali	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	6462	6527	NA	NA	NA
1153	0007-095	1	200	Plutarchus	De cohibenda ira	Philosophic Dialogue	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	6288	1345	NA	NA	NA
1154	0007-096	1	200	Plutarchus	De tranquillitate animi	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	6990	5756	NA	NA	NA
1155	0007-097	1	200	Plutarchus	De fraterno amore	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	7556	5744	NA	NA	NA
1156	0007-098	1	200	Plutarchus	De amore prolis	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	2474	6528	NA	NA	NA
1157	0007-099	1	200	Plutarchus	An vitiositas ad infelicitatem sufficiat	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	991	6529	NA	NA	NA
1158	0007-100	1	200	Plutarchus	Animine an corporis affectiones sint peiores	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	965	6530	NA	NA	NA
1159	0007-101	1	200	Plutarchus	De garrulitate	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	6908	5745	NA	NA	NA
1160	0007-102	1	200	Plutarchus	De curiositate	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	4267	6531	NA	NA	NA
1161	0007-103	1	200	Plutarchus	De cupiditate divitiarum	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	2593	6532	NA	NA	NA
1162	0007-104	1	200	Plutarchus	De vitioso pudore	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	4177	6533	NA	NA	NA
1163	0007-105	1	200	Plutarchus	De invidia et odio	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1165	6534	NA	NA	NA
1164	0007-106	1	200	Plutarchus	De laude ipsius	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	4555	6535	NA	NA	NA
1165	0007-107	1	200	Plutarchus	De sera numinis vindicta	Philosophic Dialogue	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	10622	5753	NA	NA	NA
1166	0007-108	1	200	Plutarchus	De fato	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	3929	6536	NA	NA	NA
1167	0007-109	1	200	Plutarchus	De genio Socratis	Philosophic Dialogue	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	13322	5746	NA	NA	NA
1168	0007-110	1	200	Plutarchus	De exilio	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	4658	288	NA	NA	NA
1169	0007-111	1	200	Plutarchus	Consolatio ad uxorem	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	2191	6537	NA	NA	NA
1170	0007-112	1	200	Plutarchus	Quaestiones convivales	Philosophic Dialogue	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	71714	977	NA	NA	NA
1171	0007-113	1	200	Plutarchus	Amatorius	Philosophic Dialogue	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	12621	287	NA	NA	NA
1172	0007-114	1	200	Plutarchus	Amatoriae narrationes	Narrative	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	2062	5738	NA	NA	NA
1173	0007-115	1	200	Plutarchus	Maxime cum principibus philosopho esse disserendum	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1746	291	NA	NA	NA
1174	0007-116	1	200	Plutarchus	Ad principem ineruditum	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1818	6539	NA	NA	NA
1175	0007-117	1	200	Plutarchus	An seni respublica gerenda sit	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	7691	5739	NA	NA	NA
1176	0007-118	1	200	Plutarchus	Praecepta gerendae reipublicae	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	14274	5757	NA	NA	NA
1177	0007-119	1	200	Plutarchus	De unius in republica dominatione, populari statu, et paucorum imperio	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	632	6540	NA	NA	NA
1178	0007-120	1	200	Plutarchus	De vitando aere alieno	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	2422	6541	NA	NA	NA
1179	0007-121	1	200	Plutarchus	Vitae decem oratorum	Biography	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	10490	5789	NA	NA	NA
1180	0007-122	1	200	Plutarchus	Comparationis Aristophanis et Menandri compendium	Rhetoric	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	842	5741	NA	NA	NA
1181	0007-123	1	200	Plutarchus	De Herodoti malignitate	Rhetoric	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	10398	573	NA	NA	NA
1182	0007-125	1	200	Plutarchus	Aetia physica	Physics	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	4621	6544	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Carel Weselius, Koen Crolla, Nell De Smedt, Liese Dictus, Demi Mortelmans, Louis Mouchenier, Oggi Peeters, Jelle Schelfthout, Ruth Van Hecke, Alek Keersmaekers, Toon Van Hal
1183	0007-126	1	200	Plutarchus	De facie in orbe lunae	Astronomy/Astrology	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	14556	5742	NA	NA	NA
1184	0007-127	1	200	Plutarchus	De primo frigido	Physics	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	5696	6545	NA	NA	NA
1185	0007-128	1	200	Plutarchus	Aquane an ignis sit utilior	Rhetoric	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1861	6546	NA	NA	NA
1186	0007-129	1	200	Plutarchus	De sollertia animalium	Biology	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	14154	290	NA	NA	NA
1187	0007-130	1	200	Plutarchus	Bruta animalia ratione uti	Biology	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	3882	574	NA	NA	NA
1188	0007-131	1	200	Plutarchus	De esu carnium i	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1811	6547	NA	NA	NA
1189	0007-132	1	200	Plutarchus	De esu carnium ii	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1437	6547	NA	NA	NA
1190	0007-133	1	200	Plutarchus	Platonicae quaestiones	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	7146	5758	NA	NA	NA
1191	0007-134	1	200	Plutarchus	De animae procreatione in Timaeo	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	10640	6549	NA	NA	NA
1192	0007-135	1	200	Plutarchus	Epitome libri de animae procreatione in Timaeo	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1364	6550	NA	NA	NA
1193	0007-136	1	200	Plutarchus	De Stoicorum repugnantiis	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	13861	6551	NA	NA	NA
1194	0007-137	1	200	Plutarchus	Stoicos absurdiora poetis dicere	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	579	6552	NA	NA	NA
1195	0007-138	1	200	Plutarchus	De communibus notitiis adversus Stoicos	Philosophic Dialogue	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	15871	5740	NA	NA	NA
1196	0007-139	1	200	Plutarchus	Non posse suaviter vivi secundum Epicurum	Philosophic Dialogue	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	11115	6553	NA	NA	NA
1197	0007-140	1	200	Plutarchus	Adversus Colotem	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	11467	5737	NA	NA	NA
1198	0007-141	1	200	Plutarchus	De latenter vivendo	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1487	5748	NA	NA	NA
1203	1622-001	1	200	Polycarpus	Epistula ad Philippenses	Epistolography		First1K	CC BY-SA 4.0	XML	1321	6475	NA	NA	NA
1205	0548-001	1	200	Pseudo-Apollodorus	Bibliotheca	Mythography		Perseus	CC BY-SA 4.0	XML	31359	5495	Perseus Ancient Greek Dependency Treebank	https://github.com/PerseusDL/treebank_data	Giuseppe G. A. Celano, Gregory R. Crane, Bridget Almas, Yoana Ivanova, Polina Yordanova
1206	0548-002	1	200	Pseudo-Apollodorus	Bibliotheca	Mythography		Perseus	CC BY-SA 4.0	XML	9037	5496	NA	NA	NA
1211	0564-003	1	200	Rufus	De corporis humani appellationibus	Medicine		https://deepblue.lib.umich.edu/handle/2027.42/95946	NA	TXT	5842	14029	NA	NA	NA
1212	0564-004	1	200	Rufus	De partibus corporis humani	Medicine		https://deepblue.lib.umich.edu/handle/2027.42/95946	NA	TXT	2634	14030	NA	NA	NA
1213	0564-005	1	200	Rufus	De ossibus	Medicine		https://deepblue.lib.umich.edu/handle/2027.42/95946	NA	TXT	1218	14031	NA	NA	NA
1224	0532-001	101	200	Achilles Tatius	Leucippe et Clitophon	Narrative		Perseus	CC BY-SA 4.0	XML	49478	1386	NA	NA	NA
1230	0388-002	101	200	Acta Pauli	Martyrium Pauli	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1419	15760	NA	NA	NA
1231	0388-004	101	200	Acta Pauli	Acta Pauli et Theclae	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	4269		NA	NA	NA
1232	0388-005	101	200	Acta Pauli	Acta Pauli et Theclae	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	844		NA	NA	NA
1235	0284-001	101	200	Aelius Aristides	Εἰς Δία	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2313	11386 / 93	NA	NA	NA
1236	0284-002	101	200	Aelius Aristides	Ἀθηνᾶ	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2534	11387	NA	NA	NA
1237	0284-003	101	200	Aelius Aristides	Ἰσθμικὸς εἰς Ποσειδῶνα	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3846	11388	NA	NA	NA
1238	0284-004	101	200	Aelius Aristides	Διόνυσος	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	851	11389	NA	NA	NA
1239	0284-005	101	200	Aelius Aristides	Ἡρακλῆς	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1656	11390	NA	NA	NA
1240	0284-006	101	200	Aelius Aristides	Λαλιὰ εἰς Ἀσκληπιόν	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1365	11391	NA	NA	NA
1241	0284-007	101	200	Aelius Aristides	Ἀσκληπιάδαι	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1719	11392	NA	NA	NA
1242	0284-008	101	200	Aelius Aristides	Εἰς τὸν Σάραπιν	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2972	11393	NA	NA	NA
1243	0284-009	101	200	Aelius Aristides	Εἰς βασιλέα	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3236	11394	NA	NA	NA
1244	0284-010	101	200	Aelius Aristides	Ἀπελλᾶ γενεθλιακός	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2352	11395	NA	NA	NA
1245	0284-011	101	200	Aelius Aristides	Εἰς Ἐτεωνέα ἐπικήδειος	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1469	11396	NA	NA	NA
1246	0284-012	101	200	Aelius Aristides	Ἐπὶ Ἀλεξάνδρῳ ἐπιτάφιος	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3061	11397	NA	NA	NA
1247	0284-013	101	200	Aelius Aristides	Παναθηναϊκός	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	32334	584	NA	NA	NA
1248	0284-014	101	200	Aelius Aristides	Ῥώμης ἐγκώμιον	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	9544	11398	NA	NA	NA
1249	0284-015	101	200	Aelius Aristides	Σμυρναϊκὸς πολιτικός	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2103	11399	NA	NA	NA
1250	0284-016	101	200	Aelius Aristides	Πανηγυρικὸς ἐν Κυζίκῳ περὶ τοῦ ναοῦ	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3617	11400	NA	NA	NA
1251	0284-017	101	200	Aelius Aristides	Εἰς τὸ Αἰγαῖον πέλαγος	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1294	11401	NA	NA	NA
1252	0284-018	101	200	Aelius Aristides	Εἰς τὸ φρέαρ τοῦ Ἀσκληπιοῦ	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1424	11402	NA	NA	NA
1253	0284-019	101	200	Aelius Aristides	Ἐλευσίνιος	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1147	11403	NA	NA	NA
1254	0284-020	101	200	Aelius Aristides	Μονῳδία ἐπὶ Σμύρνῃ	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	858	11404	NA	NA	NA
1255	0284-021	101	200	Aelius Aristides	Παλινῳδία ἐπὶ Σμύρνῃ καὶ τῷ ταύτης ἀνοικισμῷ	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1888	11407	NA	NA	NA
1256	0284-022	101	200	Aelius Aristides	Προσφωνητικός Σμυρναϊκός	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1252	11408	NA	NA	NA
1257	0284-023	101	200	Aelius Aristides	Ἱεροὶ λόγοι αʹ	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	5918	1176	NA	NA	NA
1258	0284-024	101	200	Aelius Aristides	Ἱεροὶ λόγοι βʹ	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	6532	1176	NA	NA	NA
1259	0284-025	101	200	Aelius Aristides	Ἱεροὶ λόγοι γʹ	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3986	1176	NA	NA	NA
1260	0284-026	101	200	Aelius Aristides	Ἱεροὶ λόγοι δʹ	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	9044	1176	NA	NA	NA
1261	0284-027	101	200	Aelius Aristides	Ἱεροὶ λόγοι εʹ	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	5052	1176	NA	NA	NA
1262	0284-028	101	200	Aelius Aristides	Ἱεροὶ λόγοι ςʹ	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	150	1176	NA	NA	NA
1263	0284-029	101	200	Aelius Aristides	Περὶ τοῦ πέμπειν βοήθειαν τοῖς ἐν Σικελίᾳ	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4373	11409	NA	NA	NA
1264	0284-030	101	200	Aelius Aristides	Εἰς τὸ ἐναντίον	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	5067	11410	NA	NA	NA
1265	0284-031	101	200	Aelius Aristides	Ὑπὲρ τῆς πρὸς Λακεδαιμονίους εἰρήνης	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2672	11411	NA	NA	NA
1266	0284-032	101	200	Aelius Aristides	Ὑπὲρ τῆς πρὸς Ἀθηναίους εἰρήνης	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2305	11412	NA	NA	NA
1267	0284-033	101	200	Aelius Aristides	Λευκτρικὸς αʹ	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	6558	11413	NA	NA	NA
1268	0284-034	101	200	Aelius Aristides	Λευκτρικὸς βʹ	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	6939	11413	NA	NA	NA
1269	0284-035	101	200	Aelius Aristides	Λευκτρικὸς γʹ	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3012	11413	NA	NA	NA
1270	0284-036	101	200	Aelius Aristides	Λευκτρικὸς δʹ	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2808	11413	NA	NA	NA
1271	0284-037	101	200	Aelius Aristides	Λευκτρικὸς εʹ	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3690	11413	NA	NA	NA
1272	0284-038	101	200	Aelius Aristides	Συμμαχικὸς αʹ	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4590	11414	NA	NA	NA
1273	0284-039	101	200	Aelius Aristides	Συμμαχικὸς βʹ	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4782	11414	NA	NA	NA
1274	0284-040	101	200	Aelius Aristides	Συμβουλευτικὸς περὶ τοῦ μὴ δεῖν κωμῳδεῖν	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2420	11415	NA	NA	NA
1275	0284-041	101	200	Aelius Aristides	Ἐπιστολὴ περὶ Σμύρνης	Epistolography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1355	11416	NA	NA	NA
1276	0284-042	101	200	Aelius Aristides	Περὶ ὁμονοίας ταῖς πόλεσιν	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	7257	11417	NA	NA	NA
1277	0284-043	101	200	Aelius Aristides	Ῥοδιακός	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	5971	11418	NA	NA	NA
1278	0284-044	101	200	Aelius Aristides	Ῥοδίοις περὶ ὁμονοίας	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4917	11419	NA	NA	NA
1279	0284-045	101	200	Aelius Aristides	Πρὸς Πλάτωνα περὶ ῥητορικῆς	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	34683	11420	NA	NA	NA
1280	0284-046	101	200	Aelius Aristides	Πρὸς Πλάτωνα ὑπὲρ τῶν τεττάρων	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	58829	620	NA	NA	NA
1281	0284-047	101	200	Aelius Aristides	Πρὸς Καπίτωνα	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4987	11421	NA	NA	NA
1282	0284-048	101	200	Aelius Aristides	Αἰγύπτιος	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	12209	11422	NA	NA	NA
1283	0284-049	101	200	Aelius Aristides	Περὶ τοῦ παραφθέγματος	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	13050	11423	NA	NA	NA
1284	0284-050	101	200	Aelius Aristides	Κατὰ τῶν ἐξορχουμένων	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4712	11424	NA	NA	NA
1285	0284-051	101	200	Aelius Aristides	Πρὸς τοὺς αἰτιωμένους ὅτι μὴ μελετῴη	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2569	11425	NA	NA	NA
1286	0284-052	101	200	Aelius Aristides	Πρεσβευτικὸς πρὸς Ἀχιλλέα	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3946	11426	NA	NA	NA
1287	0284-053	101	200	Aelius Aristides	Πρὸς Δημοσθένη περὶ ἀτελείας	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	10300	11427	NA	NA	NA
1288	0284-054	101	200	Aelius Aristides	Πρὸς Λεπτίνην ὑπὲρ ἀτελείας	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	12419	11428	NA	NA	NA
